ISO_Code;Grand secteur d'activité;Date;Valeur
FR-32;GS1 Industrie;01/01/2021;440
FR-32;GS6 Intérim;01/01/2021;61
FR-32;GS2 Construction;01/01/2021;713
FR-32;GS3 Commerce;01/01/2021;1232
FR-32;GS4 Hôtellerie-restauration;01/01/2021;420
FR-33;GS3 Commerce;01/01/2021;10844
FR-33;GS7 Services non marchands;01/01/2021;4238
FR-33;GS1 Industrie;01/01/2021;3150
FR-33;GS6 Intérim;01/01/2021;605
FR-33;GS2 Construction;01/01/2021;6500
FR-33;GS4 Hôtellerie-restauration;01/01/2021;4531
FR-33;GS5 Autres services marchands hors intérim;01/01/2021;10120125
FR-34;GS3 Commerce;01/01/2021;7975
FR-34;GS2 Construction;01/01/2021;4868
FR-34;GS1 Industrie;01/01/2021;2125
FR-34;GS4 Hôtellerie-restauration;01/01/2021;4033
FR-34;GS7 Services non marchands;01/01/2021;3325
FR-34;GS5 Autres services marchands hors intérim;01/01/2021;14247
FR-34;GS6 Intérim;01/01/2021;369
FR-35;GS2 Construction;01/01/2021;3362
FR-35;GS3 Commerce;01/01/2021;6342
FR-35;GS4 Hôtellerie-restauration;01/01/2021;2700
FR-35;GS7 Services non marchands;01/01/2021;2597
FR-35;GS1 Industrie;01/01/2021;2198
FR-35;GS5 Autres services marchands hors intérim;01/01/2021;11865
FR-35;GS6 Intérim;01/01/2021;472
FR-36;GS7 Services non marchands;01/01/2021;541
FR-36;GS5 Autres services marchands hors intérim;01/01/2021;1734
FR-36;GS4 Hôtellerie-restauration;01/01/2021;433
FR-36;GS6 Intérim;01/01/2021;65
FR-36;GS1 Industrie;01/01/2021;551
FR-36;GS3 Commerce;01/01/2021;1202
FR-36;GS2 Construction;01/01/2021;659
FR-37;GS5 Autres services marchands hors intérim;01/01/2021;5867
FR-37;GS7 Services non marchands;01/01/2021;1470
FR-37;GS4 Hôtellerie-restauration;01/01/2021;1555
FR-37;GS6 Intérim;01/01/2021;196
FR-37;GS3 Commerce;01/01/2021;3317
FR-37;GS1 Industrie;01/01/2021;1244
FR-37;GS2 Construction;01/01/2021;1869
FR-38;GS4 Hôtellerie-restauration;01/01/2021;3268
FR-38;GS7 Services non marchands;01/01/2021;2769
FR-38;GS6 Intérim;01/01/2021;509
FR-38;GS5 Autres services marchands hors intérim;01/01/2021;13034
FR-38;GS3 Commerce;01/01/2021;7644
FR-38;GS2 Construction;01/01/2021;5150
FR-38;GS1 Industrie;01/01/2021;3255
FR-39;GS7 Services non marchands;01/01/2021;610
FR-39;GS4 Hôtellerie-restauration;01/01/2021;616
FR-39;GS6 Intérim;01/01/2021;70
FR-39;GS3 Commerce;01/01/2021;1612
FR-39;GS1 Industrie;01/01/2021;907
FR-39;GS2 Construction;01/01/2021;900
FR-39;GS5 Autres services marchands hors intérim;01/01/2021;2172
FR-40;GS3 Commerce;01/01/2021;2634
FR-40;GS2 Construction;01/01/2021;1645
FR-40;GS1 Industrie;01/01/2021;961
FR-40;GS7 Services non marchands;01/01/2021;927
FR-40;GS5 Autres services marchands hors intérim;01/01/2021;3705
FR-40;GS6 Intérim;01/01/2021;125
FR-40;GS4 Hôtellerie-restauration;01/01/2021;1189
FR-41;GS3 Commerce;01/01/2021;1669
FR-41;GS2 Construction;01/01/2021;1234
FR-41;GS1 Industrie;01/01/2021;784
FR-41;GS6 Intérim;01/01/2021;118
FR-41;GS4 Hôtellerie-restauration;01/01/2021;776
FR-41;GS5 Autres services marchands hors intérim;01/01/2021;2508
FR-41;GS7 Services non marchands;01/01/2021;700
FR-42;GS7 Services non marchands;01/01/2021;1873
FR-42;GS1 Industrie;01/01/2021;2409
FR-42;GS6 Intérim;01/01/2021;258
FR-42;GS2 Construction;01/01/2021;2820
FR-42;GS3 Commerce;01/01/2021;4640
FR-42;GS4 Hôtellerie-restauration;01/01/2021;1573
FR-42;GS5 Autres services marchands hors intérim;01/01/2021;7200
FR-43;GS1 Industrie;01/01/2021;838
FR-43;GS5 Autres services marchands hors intérim;01/01/2021;1838
FR-43;GS3 Commerce;01/01/2021;1424
FR-43;GS2 Construction;01/01/2021;868
FR-43;GS6 Intérim;01/01/2021;67
FR-43;GS7 Services non marchands;01/01/2021;663
FR-43;GS4 Hôtellerie-restauration;01/01/2021;539
FR-44;GS5 Autres services marchands hors intérim;01/01/2021;16076
FR-44;GS2 Construction;01/01/2021;4618
FR-44;GS4 Hôtellerie-restauration;01/01/2021;3551
FR-44;GS6 Intérim;01/01/2021;638
FR-44;GS3 Commerce;01/01/2021;7937
FR-44;GS1 Industrie;01/01/2021;2919
FR-44;GS7 Services non marchands;01/01/2021;3663
FR-45;GS1 Industrie;01/01/2021;1308
FR-45;GS5 Autres services marchands hors intérim;01/01/2021;6017
FR-45;GS4 Hôtellerie-restauration;01/01/2021;1394
FR-45;GS6 Intérim;01/01/2021;308
FR-45;GS7 Services non marchands;01/01/2021;1486
FR-45;GS3 Commerce;01/01/2021;3410
FR-45;GS2 Construction;01/01/2021;2356
FR-46;GS4 Hôtellerie-restauration;01/01/2021;521
FR-46;GS7 Services non marchands;01/01/2021;397
FR-46;GS6 Intérim;01/01/2021;34
FR-46;GS3 Commerce;01/01/2021;1166
FR-46;GS1 Industrie;01/01/2021;464
FR-46;GS2 Construction;01/01/2021;724
FR-46;GS5 Autres services marchands hors intérim;01/01/2021;1368
FR-47;GS7 Services non marchands;01/01/2021;771
FR-47;GS2 Construction;01/01/2021;1189
FR-47;GS1 Industrie;01/01/2021;817
FR-47;GS4 Hôtellerie-restauration;01/01/2021;700
FR-47;GS3 Commerce;01/01/2021;2315
FR-47;GS5 Autres services marchands hors intérim;01/01/2021;2900
FR-47;GS6 Intérim;01/01/2021;145
FR-48;GS7 Services non marchands;01/01/2021;295
FR-48;GS5 Autres services marchands hors intérim;01/01/2021;704
FR-48;GS4 Hôtellerie-restauration;01/01/2021;272
FR-48;GS6 Intérim;01/01/2021;12
FR-48;GS1 Industrie;01/01/2021;232
FR-48;GS2 Construction;01/01/2021;337
FR-48;GS3 Commerce;01/01/2021;511
FR-49;GS6 Intérim;01/01/2021;331
FR-49;GS3 Commerce;01/01/2021;4301
FR-49;GS4 Hôtellerie-restauration;01/01/2021;1658
FR-49;GS5 Autres services marchands hors intérim;01/01/2021;7224
FR-49;GS1 Industrie;01/01/2021;1012017
FR-49;GS2 Construction;01/01/2021;2616
FR-49;GS7 Services non marchands;01/01/2021;2128
FR-50;GS7 Services non marchands;01/01/2021;1009
FR-50;GS3 Commerce;01/01/2021;2980
FR-50;GS4 Hôtellerie-restauration;01/01/2021;1188
FR-50;GS5 Autres services marchands hors intérim;01/01/2021;3637
FR-50;GS2 Construction;01/01/2021;1504
FR-50;GS1 Industrie;01/01/2021;1112
FR-50;GS6 Intérim;01/01/2021;173
FR-51;GS3 Commerce;01/01/2021;3228
FR-51;GS4 Hôtellerie-restauration;01/01/2021;1209
FR-51;GS6 Intérim;01/01/2021;190
FR-51;GS1 Industrie;01/01/2021;1171
FR-51;GS5 Autres services marchands hors intérim;01/01/2021;5003
FR-51;GS7 Services non marchands;01/01/2021;1365
FR-51;GS2 Construction;01/01/2021;1626
FR-52;GS3 Commerce;01/01/2021;924
FR-52;GS2 Construction;01/01/2021;472
FR-52;GS6 Intérim;01/01/2021;55
FR-52;GS7 Services non marchands;01/01/2021;374
FR-52;GS1 Industrie;01/01/2021;459
FR-52;GS5 Autres services marchands hors intérim;01/01/2021;1232
FR-52;GS4 Hôtellerie-restauration;01/01/2021;300
FR-53;GS5 Autres services marchands hors intérim;01/01/2021;2566
FR-53;GS7 Services non marchands;01/01/2021;676
FR-53;GS4 Hôtellerie-restauration;01/01/2021;516
FR-53;GS6 Intérim;01/01/2021;130
FR-53;GS3 Commerce;01/01/2021;1607
FR-53;GS1 Industrie;01/01/2021;788
FR-53;GS2 Construction;01/01/2021;980
FR-54;GS4 Hôtellerie-restauration;01/01/2021;1396
FR-54;GS5 Autres services marchands hors intérim;01/01/2021;5901
FR-54;GS3 Commerce;01/01/2021;3508
FR-54;GS6 Intérim;01/01/2021;143
FR-54;GS2 Construction;01/01/2021;1753
FR-54;GS1 Industrie;01/01/2021;1284
FR-54;GS7 Services non marchands;01/01/2021;1702
FR-55;GS5 Autres services marchands hors intérim;01/01/2021;1062
FR-55;GS3 Commerce;01/01/2021;800
FR-55;GS1 Industrie;01/01/2021;390
FR-55;GS2 Construction;01/01/2021;510
FR-55;GS6 Intérim;01/01/2021;27
FR-55;GS7 Services non marchands;01/01/2021;443
FR-55;GS4 Hôtellerie-restauration;01/01/2021;299
FR-56;GS3 Commerce;01/01/2021;4652
FR-56;GS5 Autres services marchands hors intérim;01/01/2021;6724
FR-56;GS4 Hôtellerie-restauration;01/01/2021;2221
FR-56;GS7 Services non marchands;01/01/2021;1850
FR-56;GS6 Intérim;01/01/2021;278
FR-56;GS1 Industrie;01/01/2021;1843
FR-56;GS2 Construction;01/01/2021;2969
FR-57;GS2 Construction;01/01/2021;2930
FR-57;GS4 Hôtellerie-restauration;01/01/2021;2211
FR-57;GS6 Intérim;01/01/2021;357
FR-57;GS7 Services non marchands;01/01/2021;2623
FR-57;GS1 Industrie;01/01/2021;1797
FR-57;GS5 Autres services marchands hors intérim;01/01/2021;7294
FR-57;GS3 Commerce;01/01/2021;5422
FR-58;GS7 Services non marchands;01/01/2021;496
FR-58;GS5 Autres services marchands hors intérim;01/01/2021;1531
FR-58;GS1 Industrie;01/01/2021;433
FR-58;GS6 Intérim;01/01/2021;49
FR-58;GS4 Hôtellerie-restauration;01/01/2021;428
FR-58;GS2 Construction;01/01/2021;619
FR-58;GS3 Commerce;01/01/2021;1091
FR-59;GS1 Industrie;01/01/2021;4171
FR-59;GS5 Autres services marchands hors intérim;01/01/2021;22370
FR-59;GS3 Commerce;01/01/2021;13057
FR-59;GS2 Construction;01/01/2021;5735
FR-59;GS6 Intérim;01/01/2021;730
FR-59;GS7 Services non marchands;01/01/2021;6081
FR-59;GS4 Hôtellerie-restauration;01/01/2021;5569
FR-60;GS3 Commerce;01/01/2021;3836
FR-60;GS2 Construction;01/01/2021;2458
FR-60;GS5 Autres services marchands hors intérim;01/01/2021;6157
FR-60;GS6 Intérim;01/01/2021;230
FR-60;GS7 Services non marchands;01/01/2021;1404
FR-60;GS1 Industrie;01/01/2021;1503
FR-60;GS4 Hôtellerie-restauration;01/01/2021;1515
FR-61;GS3 Commerce;01/01/2021;1523
FR-61;GS2 Construction;01/01/2021;960
FR-61;GS1 Industrie;01/01/2021;708
FR-61;GS7 Services non marchands;01/01/2021;680
FR-61;GS6 Intérim;01/01/2021;81
FR-61;GS4 Hôtellerie-restauration;01/01/2021;539
FR-61;GS5 Autres services marchands hors intérim;01/01/2021;1896
FR-62;GS2 Construction;01/01/2021;3676
FR-62;GS1 Industrie;01/01/2021;2295
FR-62;GS3 Commerce;01/01/2021;7311
FR-62;GS4 Hôtellerie-restauration;01/01/2021;2777
FR-62;GS5 Autres services marchands hors intérim;01/01/2021;9452
FR-62;GS7 Services non marchands;01/01/2021;3174
FR-62;GS6 Intérim;01/01/2021;365
FR-63;GS6 Intérim;01/01/2021;186
FR-63;GS3 Commerce;01/01/2021;3828
FR-63;GS2 Construction;01/01/2021;2216
FR-63;GS1 Industrie;01/01/2021;1517
FR-63;GS4 Hôtellerie-restauration;01/01/2021;1715
FR-63;GS5 Autres services marchands hors intérim;01/01/2021;6279
FR-63;GS7 Services non marchands;01/01/2021;1434
FR-64;GS4 Hôtellerie-restauration;01/01/2021;2252
FR-64;GS5 Autres services marchands hors intérim;01/01/2021;8373
FR-64;GS7 Services non marchands;01/01/2021;1012022
FR-64;GS6 Intérim;01/01/2021;244
FR-64;GS1 Industrie;01/01/2021;1779
FR-64;GS2 Construction;01/01/2021;2650
FR-64;GS3 Commerce;01/01/2021;4951
FR-65;GS5 Autres services marchands hors intérim;01/01/2021;2121
FR-65;GS7 Services non marchands;01/01/2021;641
FR-65;GS6 Intérim;01/01/2021;77
FR-65;GS2 Construction;01/01/2021;714
FR-65;GS4 Hôtellerie-restauration;01/01/2021;861
FR-65;GS1 Industrie;01/01/2021;545
FR-65;GS3 Commerce;01/01/2021;1445
FR-66;GS5 Autres services marchands hors intérim;01/01/2021;4933
FR-66;GS3 Commerce;01/01/2021;3313
FR-66;GS6 Intérim;01/01/2021;84
FR-66;GS7 Services non marchands;01/01/2021;1160
FR-66;GS4 Hôtellerie-restauration;01/01/2021;1713
FR-66;GS1 Industrie;01/01/2021;842
FR-66;GS2 Construction;01/01/2021;1877
FR-67;GS2 Construction;01/01/2021;4030
FR-67;GS1 Industrie;01/01/2021;2491
FR-67;GS5 Autres services marchands hors intérim;01/01/2021;12067
FR-67;GS7 Services non marchands;01/01/2021;3787
FR-67;GS6 Intérim;01/01/2021;450
FR-67;GS4 Hôtellerie-restauration;01/01/2021;3217
FR-67;GS3 Commerce;01/01/2021;7126
FR-68;GS2 Construction;01/01/2021;2429
FR-68;GS1 Industrie;01/01/2021;1569
FR-68;GS7 Services non marchands;01/01/2021;1903
FR-68;GS6 Intérim;01/01/2021;275
FR-68;GS3 Commerce;01/01/2021;4659
FR-68;GS5 Autres services marchands hors intérim;01/01/2021;6434
FR-68;GS4 Hôtellerie-restauration;01/01/2021;2038
FR-69;GS7 Services non marchands;01/01/2021;5340
FR-69;GS6 Intérim;01/01/2021;943
FR-69;GS1 Industrie;01/01/2021;4558
FR-69;GS4 Hôtellerie-restauration;01/01/2021;5505
FR-69;GS3 Commerce;01/01/2021;13321
FR-69;GS2 Construction;01/01/2021;6809
FR-69;GS5 Autres services marchands hors intérim;01/01/2021;29552
FR-70;GS2 Construction;01/01/2021;706
FR-70;GS5 Autres services marchands hors intérim;01/01/2021;1401
FR-70;GS3 Commerce;01/01/2021;1169
FR-70;GS7 Services non marchands;01/01/2021;486
FR-70;GS4 Hôtellerie-restauration;01/01/2021;333
FR-70;GS6 Intérim;01/01/2021;65
FR-70;GS1 Industrie;01/01/2021;599
FR-71;GS2 Construction;01/01/2021;1836
FR-71;GS3 Commerce;01/01/2021;3469
FR-71;GS5 Autres services marchands hors intérim;01/01/2021;4504
FR-71;GS6 Intérim;01/01/2021;225
FR-71;GS1 Industrie;01/01/2021;1376
FR-71;GS7 Services non marchands;01/01/2021;1162
FR-71;GS4 Hôtellerie-restauration;01/01/2021;1286
FR-72;GS3 Commerce;01/01/2021;2718
FR-72;GS4 Hôtellerie-restauration;01/01/2021;1084
FR-72;GS2 Construction;01/01/2021;1459
FR-72;GS7 Services non marchands;01/01/2021;1133
FR-72;GS6 Intérim;01/01/2021;196
FR-72;GS5 Autres services marchands hors intérim;01/01/2021;4321
FR-72;GS1 Industrie;01/01/2021;1185
FR-73;GS5 Autres services marchands hors intérim;01/01/2021;6310
FR-73;GS4 Hôtellerie-restauration;01/01/2021;2899
FR-73;GS6 Intérim;01/01/2021;170
FR-73;GS7 Services non marchands;01/01/2021;1063
FR-73;GS2 Construction;01/01/2021;2028
FR-73;GS1 Industrie;01/01/2021;1226
FR-73;GS3 Commerce;01/01/2021;3701
FR-74;GS4 Hôtellerie-restauration;01/01/2021;3442
FR-74;GS5 Autres services marchands hors intérim;01/01/2021;9393
FR-74;GS3 Commerce;01/01/2021;5794
FR-74;GS2 Construction;01/01/2021;3376
FR-74;GS1 Industrie;01/01/2021;2195
FR-74;GS7 Services non marchands;01/01/2021;1765
FR-74;GS6 Intérim;01/01/2021;262
FR-75;GS3 Commerce;01/01/2021;24818
FR-75;GS4 Hôtellerie-restauration;01/01/2021;17869
FR-75;GS6 Intérim;01/01/2021;1102
FR-75;GS5 Autres services marchands hors intérim;01/01/2021;98615
FR-75;GS7 Services non marchands;01/01/2021;9021
FR-75;GS2 Construction;01/01/2021;7011
FR-75;GS1 Industrie;01/01/2021;4226
FR-76;GS3 Commerce;01/01/2021;6396
FR-76;GS1 Industrie;01/01/2021;2285
FR-76;GS7 Services non marchands;01/01/2021;2704
FR-76;GS6 Intérim;01/01/2021;427
FR-76;GS2 Construction;01/01/2021;3239
FR-76;GS5 Autres services marchands hors intérim;01/01/2021;11117
FR-76;GS4 Hôtellerie-restauration;01/01/2021;2875
FR-77;GS2 Construction;01/01/2021;5675
FR-77;GS1 Industrie;01/01/2021;2319
FR-77;GS7 Services non marchands;01/01/2021;2434
FR-77;GS5 Autres services marchands hors intérim;01/01/2021;12505
FR-77;GS3 Commerce;01/01/2021;7774
FR-77;GS4 Hôtellerie-restauration;01/01/2021;2833
FR-77;GS6 Intérim;01/01/2021;402
FR-78;GS4 Hôtellerie-restauration;01/01/2021;3054
FR-78;GS7 Services non marchands;01/01/2021;2978
FR-78;GS1 Industrie;01/01/2021;1736
FR-78;GS2 Construction;01/01/2021;4229
FR-78;GS6 Intérim;01/01/2021;222
FR-78;GS3 Commerce;01/01/2021;7478
FR-78;GS5 Autres services marchands hors intérim;01/01/2021;15521
FR-79;GS1 Industrie;01/01/2021;780
FR-79;GS2 Construction;01/01/2021;1141
FR-79;GS3 Commerce;01/01/2021;1874
FR-79;GS6 Intérim;01/01/2021;147
FR-79;GS5 Autres services marchands hors intérim;01/01/2021;2924
FR-79;GS4 Hôtellerie-restauration;01/01/2021;630
FR-79;GS7 Services non marchands;01/01/2021;732
FR-80;GS6 Intérim;01/01/2021;141
FR-80;GS2 Construction;01/01/2021;1403
FR-80;GS4 Hôtellerie-restauration;01/01/2021;1184
FR-80;GS7 Services non marchands;01/01/2021;1109
FR-80;GS3 Commerce;01/01/2021;2752
FR-80;GS5 Autres services marchands hors intérim;01/01/2021;4122
FR-80;GS1 Industrie;01/01/2021;1057
FR-81;GS3 Commerce;01/01/2021;2592
FR-81;GS4 Hôtellerie-restauration;01/01/2021;768
FR-81;GS7 Services non marchands;01/01/2021;965
FR-81;GS6 Intérim;01/01/2021;120
FR-81;GS2 Construction;01/01/2021;1443
FR-81;GS5 Autres services marchands hors intérim;01/01/2021;3292
FR-81;GS1 Industrie;01/01/2021;1166
FR-82;GS2 Construction;01/01/2021;935
FR-82;GS7 Services non marchands;01/01/2021;612
FR-82;GS1 Industrie;01/01/2021;594
FR-82;GS6 Intérim;01/01/2021;111
FR-82;GS3 Commerce;01/01/2021;1638
FR-82;GS5 Autres services marchands hors intérim;01/01/2021;2134
FR-82;GS4 Hôtellerie-restauration;01/01/2021;500
FR-83;GS7 Services non marchands;01/01/2021;2763
FR-83;GS2 Construction;01/01/2021;5209
FR-83;GS1 Industrie;01/01/2021;2090
FR-83;GS5 Autres services marchands hors intérim;01/01/2021;11701
FR-83;GS3 Commerce;01/01/2021;7788
FR-83;GS6 Intérim;01/01/2021;279
FR-83;GS4 Hôtellerie-restauration;01/01/2021;4041
FR-84;GS1 Industrie;01/01/2021;1372
FR-84;GS4 Hôtellerie-restauration;01/01/2021;1935
FR-84;GS3 Commerce;01/01/2021;4678
FR-84;GS5 Autres services marchands hors intérim;01/01/2021;6411
FR-84;GS2 Construction;01/01/2021;2677
FR-84;GS6 Intérim;01/01/2021;231
FR-84;GS7 Services non marchands;01/01/2021;1510
FR-85;GS2 Construction;01/01/2021;2841
FR-85;GS1 Industrie;01/01/2021;1753
FR-85;GS3 Commerce;01/01/2021;3920
FR-85;GS7 Services non marchands;01/01/2021;1606
FR-85;GS4 Hôtellerie-restauration;01/01/2021;1770
FR-85;GS6 Intérim;01/01/2021;330
FR-85;GS5 Autres services marchands hors intérim;01/01/2021;6250
FR-86;GS7 Services non marchands;01/01/2021;993
FR-86;GS3 Commerce;01/01/2021;2138
FR-86;GS2 Construction;01/01/2021;1163
FR-86;GS1 Industrie;01/01/2021;878
FR-86;GS6 Intérim;01/01/2021;137
FR-86;GS5 Autres services marchands hors intérim;01/01/2021;3685
FR-86;GS4 Hôtellerie-restauration;01/01/2021;770
FR-87;GS4 Hôtellerie-restauration;01/01/2021;793
FR-87;GS7 Services non marchands;01/01/2021;816
FR-87;GS6 Intérim;01/01/2021;102
FR-87;GS1 Industrie;01/01/2021;826
FR-87;GS2 Construction;01/01/2021;1063
FR-87;GS5 Autres services marchands hors intérim;01/01/2021;3242
FR-87;GS3 Commerce;01/01/2021;2098
FR-88;GS7 Services non marchands;01/01/2021;823
FR-88;GS4 Hôtellerie-restauration;01/01/2021;885
FR-88;GS5 Autres services marchands hors intérim;01/01/2021;2732
FR-88;GS6 Intérim;01/01/2021;115
FR-88;GS1 Industrie;01/01/2021;1131
FR-88;GS3 Commerce;01/01/2021;2177
FR-88;GS2 Construction;01/01/2021;1308
FR-89;GS3 Commerce;01/01/2021;1833
FR-89;GS1 Industrie;01/01/2021;793
FR-89;GS2 Construction;01/01/2021;1096
FR-89;GS4 Hôtellerie-restauration;01/01/2021;748
FR-89;GS5 Autres services marchands hors intérim;01/01/2021;2513
FR-89;GS7 Services non marchands;01/01/2021;686
FR-89;GS6 Intérim;01/01/2021;117
FR-90;GS7 Services non marchands;01/01/2021;325
FR-90;GS4 Hôtellerie-restauration;01/01/2021;280
FR-90;GS5 Autres services marchands hors intérim;01/01/2021;1077
FR-90;GS6 Intérim;01/01/2021;43
FR-90;GS1 Industrie;01/01/2021;251
FR-90;GS2 Construction;01/01/2021;381
FR-90;GS3 Commerce;01/01/2021;730
FR-91;GS4 Hôtellerie-restauration;01/01/2021;2320
FR-91;GS3 Commerce;01/01/2021;6399
FR-91;GS7 Services non marchands;01/01/2021;2237
FR-91;GS6 Intérim;01/01/2021;238
FR-91;GS2 Construction;01/01/2021;4995
FR-91;GS5 Autres services marchands hors intérim;01/01/2021;12130
FR-91;GS1 Industrie;01/01/2021;1695
FR-92;GS4 Hôtellerie-restauration;01/01/2021;4786
FR-92;GS5 Autres services marchands hors intérim;01/01/2021;29234
FR-92;GS6 Intérim;01/01/2021;244
FR-92;GS7 Services non marchands;01/01/2021;3718
FR-92;GS1 Industrie;01/01/2021;1865
FR-92;GS2 Construction;01/01/2021;3738
FR-92;GS3 Commerce;01/01/2021;8331
FR-93;GS4 Hôtellerie-restauration;01/01/2021;3774
FR-93;GS5 Autres services marchands hors intérim;01/01/2021;16297
FR-93;GS7 Services non marchands;01/01/2021;2695
FR-93;GS6 Intérim;01/01/2021;229
FR-93;GS1 Industrie;01/01/2021;2028
FR-93;GS2 Construction;01/01/2021;8714
FR-93;GS3 Commerce;01/01/2021;9438
FR-94;GS4 Hôtellerie-restauration;01/01/2021;3159
FR-94;GS5 Autres services marchands hors intérim;01/01/2021;15775
FR-94;GS7 Services non marchands;01/01/2021;2673
FR-94;GS6 Intérim;01/01/2021;194
FR-94;GS1 Industrie;01/01/2021;1568
FR-94;GS2 Construction;01/01/2021;5248
FR-94;GS3 Commerce;01/01/2021;7134
FR-95;GS7 Services non marchands;01/01/2021;2109
FR-95;GS4 Hôtellerie-restauration;01/01/2021;2298
FR-95;GS1 Industrie;01/01/2021;1689
FR-95;GS6 Intérim;01/01/2021;212
FR-95;GS2 Construction;01/01/2021;5232
FR-95;GS3 Commerce;01/01/2021;6221
FR-95;GS5 Autres services marchands hors intérim;01/01/2021;11458
FR-01;GS5 Autres services marchands hors intérim;01/01/2022;5542
FR-01;GS1 Industrie;01/01/2022;2029
FR-01;GS3 Commerce;01/01/2022;3551
FR-01;GS2 Construction;01/01/2022;2515
FR-01;GS4 Hôtellerie-restauration;01/01/2022;1361
FR-01;GS7 Services non marchands;01/01/2022;1202
FR-01;GS6 Intérim;01/01/2022;270
FR-02;GS3 Commerce;01/01/2022;2261
FR-02;GS5 Autres services marchands hors intérim;01/01/2022;3107
FR-02;GS6 Intérim;01/01/2022;125
FR-02;GS2 Construction;01/01/2022;1328
FR-02;GS7 Services non marchands;01/01/2022;968
FR-02;GS1 Industrie;01/01/2022;941
FR-02;GS4 Hôtellerie-restauration;01/01/2022;848
FR-03;GS7 Services non marchands;01/01/2022;844
FR-03;GS1 Industrie;01/01/2022;781
FR-03;GS4 Hôtellerie-restauration;01/01/2022;741
FR-03;GS2 Construction;01/01/2022;1076
FR-03;GS6 Intérim;01/01/2022;99
FR-03;GS3 Commerce;01/01/2022;1990
FR-03;GS5 Autres services marchands hors intérim;01/01/2022;2627
FR-04;GS4 Hôtellerie-restauration;01/01/2022;756
FR-04;GS1 Industrie;01/01/2022;420
FR-04;GS5 Autres services marchands hors intérim;01/01/2022;1690
FR-04;GS6 Intérim;01/01/2022;178
FR-04;GS7 Services non marchands;01/01/2022;488
FR-04;GS3 Commerce;01/01/2022;1172
FR-04;GS2 Construction;01/01/2022;732
FR-05;GS3 Commerce;01/01/2022;1196
FR-05;GS6 Intérim;01/01/2022;33
FR-05;GS4 Hôtellerie-restauration;01/01/2022;950
FR-05;GS1 Industrie;01/01/2022;390
FR-05;GS5 Autres services marchands hors intérim;01/01/2022;1932
FR-05;GS7 Services non marchands;01/01/2022;418
FR-05;GS2 Construction;01/01/2022;678
FR-06;GS5 Autres services marchands hors intérim;01/01/2022;17444
